0,1,2,3,4,5,6,7,8,9
-55999.05612959591,-1112.1029824575792,-89.42202456984501,-0.7587281223469292,-5.38519783568325,0.9181302948168919,1.014429487663871,-0.14967814407081406,0.13151814720283855,0.9803284384396505
-76498.05516307277,-1119.0377946169294,-89.77209515215523,29.962272936249686,-29.17715191152373,-6.42792799631309,-0.7456279448302136,0.310163696764589,0.08195377926769432,0.46627715354154947
-101800.53563154305,296.39856179201297,-87.84012368306074,27.659815595168876,-13.549512623675527,5.0284577529213275,-0.5759155789582737,0.22876954718411754,0.05209861156424505,-0.599989940353048
-108826.05302499939,-1129.9807665428239,-90.46901338741158,-11.312024096642197,2.6208945050312344,1.135257958548763,-1.3278130764827272,-0.46840051067443284,-0.6115245687425717,0.14708922049270043
-80338.05476161686,-1120.3384757675371,-89.87923867199787,3.344507940548491,-1.3331175289667603,1.123586509600274,-1.0868902632788178,-0.29681185221942213,-0.6423439785309668,0.049946492996939526
24880.939380124666,-1084.7365989880016,-87.91697689898702,-22.48211605751706,-14.771393912382216,-0.557098851609443,0.4961419855258285,-0.22867902625220174,0.6113974554244751,-0.5450885453838584
-86542.0544637424,-1122.4369821703283,-89.980985668746,11.930241504936424,-3.7313216695422056,1.1381355230271373,0.7262296606942636,0.9152984444746005,-1.0612214998166636,0.15524569191200663
-100170.05354450688,-1127.0504946879655,-90.28403736056912,-8.939965848295579,7.2750791333136435,-2.8877372593460016,-1.1713651153995484,-0.3500353323903379,-0.16971170640824831,-0.3261953097595139
137458.89039465034,-1050.4276148932342,2152.3365997872315,-11.915477765665647,-1.9512631757635965,2.0649732839485595,1.1090361986760855,-1.1150380773984292,-0.4965766552460911,0.17702612918912206
101850.9348264723,-1058.6849655509532,-86.33970752312719,-4.091900344678039,1.0986257098222747,0.9066269458229405,0.10297665915795212,-0.02562838318465397,-0.159864900750183,1.0208555557921906
145086.9324667746,-1044.0580614788585,-85.57288424355046,-20.77524014385722,-19.117964047116416,-0.779487775737215,0.3854937084512346,0.13471262742376436,1.3256396247179276,0.5571527841117622
-83176.0544283046,-1121.303795126671,-90.02148737930905,-20.32575621328206,-15.590649934970653,-0.42412700597432534,-0.20249408229282972,0.628910755826953,0.2952868363209376,-0.4514615369772066
111287.93432379788,-1055.4920762739785,-86.16883544901434,-9.860516864964623,2.6733962103132494,0.8767036530480076,0.8133025041874703,-0.42432299264738876,-0.3545669047145375,0.2152579289899637
-57487.05605272529,-1112.605740771995,-89.43921234129839,-0.3251219127479607,-0.1725070349957851,-3.038897922308856,-1.095208026559789,-0.237152963839863,-0.20647254324850467,-0.38977392360811725
231082.927325805,-1014.950384922773,-83.79065952268756,7.384009264064022,-1.7775971249154645,0.8073840472427872,1.2482756174621288,-1.0741048473944224,-0.4074370557963865,0.059453469610691666
-43447.05690870856,-1107.8537669289753,-89.14987098999703,7.43114749749487,-2.4022564386188043,1.0549549129288351,0.5139362329455338,-1.2912422943077269,-0.2646655231800518,0.06592816341431737
204080.9289610946,-1024.0900902142118,-84.35484621665083,-5.185277260023107,-5.48423087275612,-4.4452548639915985,-1.2350054766901304,-0.31481077030040006,-0.1714403380382802,-0.16007745474550428
-23626.058014578077,-1101.1466968062045,-88.77340410063256,2.769739940241563,-1.0490967140450895,1.0640020798214767,-1.0222929655536692,-0.3897897992391106,-0.6216458776985289,0.053924359113857394
173224.93066887598,-1034.530315931291,-84.92599745840214,4.14607428988739,-0.9300360369778842,-1.239515570451847,-1.0194253135814797,-0.08669217370762837,0.4919429411690689,0.37844197589813106
25888.766834483813,2379.6028006276065,-81.97146308361606,-4.862133360686598,-9.738973214350498,0.8842095368583244,-1.2203765107456233,-0.15828757576868213,0.15089306843177222,1.1722979502677056
